id,filename,action,habitat,habitat_forest,habitat_urban,habitat_open,habitat_misc,max_habitat_prob,dominant_habitat
214380,214380.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
214392,214392.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
214393,214393.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
214394,214394.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
214396,214396.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
214397,214397.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
214406,214406.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
214464,214464.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
214636,214636.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
214637,214637.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
214652,214652.wav,kept_confident,Open,0.0,0.1677419354838709,0.8322580645161289,0.0,0.8322580645161289,open
214670,214670.wav,kept_confident,Forest,0.7133757961783438,0.0,0.2866242038216559,0.0,0.7133757961783438,forest
214844,214844.wav,kept_mixed,Open,0.4451612903225805,0.0,0.5548387096774193,0.0,0.5548387096774193,open
215037,215037.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
215363,215363.wav,kept_confident,Forest,0.7483870967741936,0.0,0.2516129032258065,0.0,0.7483870967741936,forest
215364,215364.wav,kept_confident,Forest,0.9805194805194806,0.0,0.0194805194805194,0.0,0.9805194805194806,forest
215366,215366.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
215451,215451.wav,kept_confident,Forest,0.7770700636942675,0.0,0.2229299363057325,0.0,0.7770700636942675,forest
215746,215746.wav,kept_confident,Forest,0.7579617834394904,0.0,0.2420382165605095,0.0,0.7579617834394904,forest
215747,215747.wav,kept_confident,Open,0.1210191082802547,0.0,0.8789808917197452,0.0,0.8789808917197452,open
215805,215805.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
215985,215985.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
216170,216170.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
216203,216203.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
216367,216367.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
216369,216369.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217418,217418.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
217468,217468.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217469,217469.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217471,217471.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217472,217472.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217579,217579.wav,kept_confident,Open,0.0193548387096774,0.0,0.9806451612903226,0.0,0.9806451612903226,open
217588,217588.wav,kept_confident,Open,0.0193548387096774,0.0,0.9806451612903226,0.0,0.9806451612903226,open
217647,217647.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217648,217648.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217649,217649.wav,kept_mixed,Open,0.0,0.3548387096774193,0.6451612903225805,0.0,0.6451612903225805,open
217650,217650.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217651,217651.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217652,217652.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
217675,217675.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
217676,217676.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
217677,217677.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
217678,217678.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
217679,217679.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
217683,217683.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
217685,217685.wav,kept_mixed,Open,0.0,0.3548387096774193,0.6451612903225805,0.0,0.6451612903225805,open
217687,217687.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
218101,218101.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
218102,218102.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
218103,218103.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
218105,218105.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
218147,218147.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
218148,218148.wav,kept_confident,Open,0.0,0.0387096774193548,0.9612903225806452,0.0,0.9612903225806452,open
218149,218149.wav,kept_confident,Open,0.0,0.0387096774193548,0.9612903225806452,0.0,0.9612903225806452,open
218150,218150.wav,kept_confident,Open,0.0,0.0387096774193548,0.9612903225806452,0.0,0.9612903225806452,open
218789,218789.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
225389,225389.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
22724,22724.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
227393,227393.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
232819,232819.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
232828,232828.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
233177,233177.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
233178,233178.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
233179,233179.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
233183,233183.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
233184,233184.wav,kept_confident,Urban,0.0,0.864516129032258,0.1354838709677419,0.0,0.864516129032258,urban
233398,233398.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
233497,233497.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
233509,233509.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
233608,233608.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
234248,234248.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
234250,234250.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
234254,234254.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
234555,234555.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
234903,234903.wav,kept_confident,Forest,0.9032258064516128,0.0,0.096774193548387,0.0,0.9032258064516128,forest
235098,235098.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
235125,235125.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
235172,235172.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
235214,235214.wav,kept_confident,Forest,0.8525641025641025,0.0,0.1474358974358974,0.0,0.8525641025641025,forest
235722,235722.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
236509,236509.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
236510,236510.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
236511,236511.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
236520,236520.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
236542,236542.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
236601,236601.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
236602,236602.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
236889,236889.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
236968,236968.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237250,237250.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237253,237253.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237310,237310.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237311,237311.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237312,237312.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237314,237314.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237315,237315.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
237316,237316.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
239599,239599.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
239601,239601.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
239603,239603.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
239604,239604.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
239610,239610.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
239720,239720.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
240121,240121.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
240468,240468.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
240793,240793.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
240801,240801.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
240802,240802.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
243627,243627.wav,kept_mixed,Forest,0.6298701298701299,0.0,0.3701298701298701,0.0,0.6298701298701299,forest
243871,243871.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
244394,244394.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
244395,244395.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
244467,244467.wav,kept_mixed,Forest,0.6,0.0,0.4,0.0,0.6,forest
244468,244468.wav,kept_mixed,Forest,0.6,0.0,0.4,0.0,0.6,forest
244687,244687.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
245752,245752.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
245839,245839.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
246048,246048.wav,kept_mixed,Forest,0.5225806451612902,0.0,0.4774193548387097,0.0,0.5225806451612902,forest
246049,246049.wav,kept_mixed,Forest,0.5225806451612902,0.0,0.4774193548387097,0.0,0.5225806451612902,forest
246316,246316.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
246759,246759.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
247469,247469.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
247553,247553.wav,kept_confident,Urban,0.0,0.9683544303797468,0.0316455696202531,0.0,0.9683544303797468,urban
247555,247555.wav,kept_confident,Urban,0.0,0.9683544303797468,0.0316455696202531,0.0,0.9683544303797468,urban
247883,247883.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
253287,253287.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
253618,253618.wav,kept_confident,Open,0.2756410256410256,0.0,0.7243589743589742,0.0,0.7243589743589742,open
254308,254308.wav,kept_confident,Open,0.0,0.0194805194805194,0.9805194805194803,0.0,0.9805194805194803,open
254314,254314.wav,kept_confident,Open,0.0,0.0194805194805194,0.9805194805194803,0.0,0.9805194805194803,open
254315,254315.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
254317,254317.wav,kept_confident,Open,0.0,0.0194805194805194,0.9805194805194803,0.0,0.9805194805194803,open
255420,255420.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
255421,255421.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
25593,25593.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
256964,256964.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
260301,260301.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
260324,260324.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
262821,262821.wav,kept_mixed,Forest,0.5641025641025641,0.0,0.4358974358974358,0.0,0.5641025641025641,forest
263367,263367.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
263573,263573.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
263575,263575.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
263705,263705.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
263852,263852.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
263953,263953.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
264191,264191.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
264192,264192.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
264209,264209.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
268015,268015.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
268098,268098.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
268238,268238.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
268857,268857.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
269612,269612.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
270450,270450.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
274764,274764.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
278052,278052.wav,kept_confident,Urban,0.0,0.9554140127388536,0.0445859872611465,0.0,0.9554140127388536,urban
278053,278053.wav,kept_confident,Urban,0.0,0.9554140127388536,0.0445859872611465,0.0,0.9554140127388536,urban
278559,278559.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281635,281635.wav,kept_confident,Forest,0.9290322580645162,0.0,0.0709677419354838,0.0,0.9290322580645162,forest
281636,281636.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
281637,281637.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281638,281638.wav,kept_confident,Forest,0.9290322580645162,0.0,0.0709677419354838,0.0,0.9290322580645162,forest
281639,281639.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281640,281640.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281641,281641.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281642,281642.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281643,281643.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281644,281644.wav,kept_confident,Forest,0.9290322580645162,0.0,0.0709677419354838,0.0,0.9290322580645162,forest
281645,281645.wav,kept_confident,Forest,0.9290322580645162,0.0,0.0709677419354838,0.0,0.9290322580645162,forest
281646,281646.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
281647,281647.wav,kept_mixed,Open,0.0,0.3589743589743589,0.6410256410256411,0.0,0.6410256410256411,open
281648,281648.wav,kept_confident,Urban,0.0,0.9745222929936304,0.0254777070063694,0.0,0.9745222929936304,urban
281649,281649.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
28186,28186.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
28214,28214.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
28216,28216.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
28217,28217.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
28218,28218.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
28219,28219.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
282961,282961.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
283210,283210.wav,kept_confident,Urban,0.0,0.9554140127388536,0.0445859872611465,0.0,0.9554140127388536,urban
283211,283211.wav,kept_confident,Urban,0.0,0.9554140127388536,0.0445859872611465,0.0,0.9554140127388536,urban
283438,283438.wav,kept_confident,Urban,0.0,0.9554140127388536,0.0445859872611465,0.0,0.9554140127388536,urban
283466,283466.wav,kept_confident,Urban,0.0,0.9554140127388536,0.0445859872611465,0.0,0.9554140127388536,urban
284519,284519.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
284520,284520.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
286770,286770.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286771,286771.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286774,286774.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286775,286775.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286777,286777.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286778,286778.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286779,286779.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286780,286780.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286781,286781.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
286788,286788.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
287187,287187.wav,kept_mixed,Forest,0.5641025641025641,0.0,0.4358974358974358,0.0,0.5641025641025641,forest
287801,287801.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
287938,287938.wav,kept_confident,Urban,0.0,0.9935483870967742,0.0064516129032258,0.0,0.9935483870967742,urban
288410,288410.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
288610,288610.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
288731,288731.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
288733,288733.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
288734,288734.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
288735,288735.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
288758,288758.wav,kept_confident,Open,0.0,0.0774193548387096,0.9225806451612902,0.0,0.9225806451612902,open
289134,289134.wav,kept_confident,Urban,0.0,0.7948717948717948,0.2051282051282051,0.0,0.7948717948717948,urban
289497,289497.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
289499,289499.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
291342,291342.wav,kept_mixed,Open,0.4838709677419354,0.0,0.5161290322580645,0.0,0.5161290322580645,open
291343,291343.wav,kept_mixed,Open,0.4838709677419354,0.0,0.5161290322580645,0.0,0.5161290322580645,open
291579,291579.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
291585,291585.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
291587,291587.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
291588,291588.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
291589,291589.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
29189,29189.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
291939,291939.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
29309,29309.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
29311,29311.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
293445,293445.wav,kept_confident,Urban,0.0,0.9935483870967742,0.0064516129032258,0.0,0.9935483870967742,urban
293871,293871.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
293929,293929.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
294306,294306.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
294691,294691.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
294695,294695.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
29523,29523.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
297379,297379.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
297386,297386.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
297392,297392.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
297394,297394.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
29756,29756.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
297999,297999.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298049,298049.wav,kept_confident,Forest,0.7115384615384615,0.0,0.2884615384615384,0.0,0.7115384615384615,forest
298050,298050.wav,kept_confident,Forest,0.7115384615384615,0.0,0.2884615384615384,0.0,0.7115384615384615,forest
298113,298113.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298117,298117.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298300,298300.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298371,298371.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298726,298726.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298731,298731.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298864,298864.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
298913,298913.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
299075,299075.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
299555,299555.wav,kept_confident,Open,0.0641025641025641,0.0,0.935897435897436,0.0,0.935897435897436,open
299559,299559.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
300953,300953.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
301062,301062.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
301568,301568.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
301793,301793.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
301899,301899.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
301900,301900.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
302030,302030.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
302120,302120.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
302203,302203.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
302204,302204.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
302840,302840.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
302841,302841.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
303064,303064.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
303065,303065.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
303312,303312.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
303316,303316.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
303321,303321.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
303324,303324.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
303333,303333.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
303395,303395.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
303403,303403.wav,kept_mixed,Forest,0.6516129032258065,0.0,0.3483870967741935,0.0,0.6516129032258065,forest
303404,303404.wav,kept_mixed,Forest,0.6516129032258065,0.0,0.3483870967741935,0.0,0.6516129032258065,forest
303416,303416.wav,kept_mixed,Forest,0.6496815286624203,0.0,0.3503184713375796,0.0,0.6496815286624203,forest
303422,303422.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
303431,303431.wav,kept_confident,Forest,0.896774193548387,0.0,0.1032258064516129,0.0,0.896774193548387,forest
303436,303436.wav,kept_confident,Forest,0.9745222929936304,0.0,0.0254777070063694,0.0,0.9745222929936304,forest
303437,303437.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
303440,303440.wav,kept_confident,Forest,0.9935483870967742,0.0,0.0064516129032258,0.0,0.9935483870967742,forest
303511,303511.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
303512,303512.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
303513,303513.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
303514,303514.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
303523,303523.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
303524,303524.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
303569,303569.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
303644,303644.wav,kept_confident,Open,0.0769230769230769,0.0,0.923076923076923,0.0,0.923076923076923,open
303990,303990.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
304587,304587.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
304745,304745.wav,kept_confident,Open,0.0828025477707006,0.0,0.9171974522292992,0.0,0.9171974522292992,open
304746,304746.wav,kept_confident,Open,0.0828025477707006,0.0,0.9171974522292992,0.0,0.9171974522292992,open
304747,304747.wav,kept_confident,Open,0.0828025477707006,0.0,0.9171974522292992,0.0,0.9171974522292992,open
304752,304752.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
304754,304754.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
304755,304755.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
304887,304887.wav,kept_mixed,Open,0.3312101910828025,0.0,0.6687898089171974,0.0,0.6687898089171974,open
304950,304950.wav,kept_confident,Open,0.0128205128205128,0.0,0.9871794871794872,0.0,0.9871794871794872,open
305080,305080.wav,kept_mixed,Forest,0.461038961038961,0.0844155844155844,0.4545454545454545,0.0,0.461038961038961,forest
305481,305481.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
305482,305482.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
306059,306059.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306061,306061.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306082,306082.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306091,306091.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306092,306092.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306279,306279.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306280,306280.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306282,306282.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306470,306470.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
306486,306486.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
306726,306726.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
306728,306728.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
307552,307552.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
307553,307553.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
307554,307554.wav,kept_confident,Open,0.0,0.0,1.0,0.0,1.0,open
307825,307825.wav,kept_confident,Forest,1.0,0.0,0.0,0.0,1.0,forest
307908,307908.wav,kept_confident,Urban,0.0,1.0,0.0,0.0,1.0,urban
