id,year,habitat,habitat_forest,habitat_urban,habitat_open,habitat_misc,dataset
165390,2014,Urban,0,1,0,0,MODIS
864120,2014,Forest,1,0,0,0,MODIS
861823,2014,Forest,1,0,0,0,MODIS
336159,2014,Forest,1,0,0,0,MODIS
331411,2014,Forest,1,0,0,0,MODIS
306092,2014,Open,0,0,1,0,MODIS
306091,2014,Open,0,0,1,0,MODIS
268098,2014,Open,0,0,1,0,MODIS
268015,2014,Open,0,0,1,0,MODIS
215037,2014,Urban,0,1,0,0,MODIS
214299,2014,Forest,0.8653846153846153,0,0.1346153846153846,0,MODIS
214283,2014,Open,0,0,1,0,MODIS
209426,2014,Open,0,0,1,0,MODIS
208737,2014,Open,0,0,1,0,MODIS
208533,2014,Urban,0,0.8451612903225806,0.1548387096774193,0,MODIS
208501,2014,Open,0,0,1,0,MODIS
208303,2014,Open,0,0,1,0,MODIS
208302,2014,Open,0,0,1,0,MODIS
208289,2014,Open,0,0,1,0,MODIS
208079,2014,Urban,0,0.9615384615384616,0.038461538,0,MODIS
207467,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
207167,2014,Open,0,0,1,0,MODIS
205113,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
204801,2014,Urban,0,0.9554140127388536,0.044585987,0,MODIS
204735,2014,Forest,1,0,0,0,MODIS
202429,2014,Urban,0,1,0,0,MODIS
202377,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
201520,2014,Urban,0,1,0,0,MODIS
201304,2014,Open,0,0,1,0,MODIS
200238,2014,Urban,0,0.7756410256410255,0.2243589743589743,0,MODIS
199599,2014,Open,0.1688311688311688,0,0.831168831,0,MODIS
198990,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
198838,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
198422,2014,Open,0,0,1,0,MODIS
197311,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
197310,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
197196,2014,Forest,1,0,0,0,MODIS
196930,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
196232,2014,Open,0,0,1,0,MODIS
196231,2014,Open,0,0,1,0,MODIS
196185,2014,Open,0,0,1,0,MODIS
195339,2014,Open,0,0,1,0,MODIS
195338,2014,Open,0,0,1,0,MODIS
195196,2014,Open,0,0,1,0,MODIS
193519,2014,Forest,1,0,0,0,MODIS
193518,2014,Forest,1,0,0,0,MODIS
193517,2014,Forest,1,0,0,0,MODIS
193053,2014,Forest,1,0,0,0,MODIS
189782,2014,Open,0,0,1,0,MODIS
189560,2014,Urban,0,1,0,0,MODIS
189556,2014,Urban,0,1,0,0,MODIS
188966,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
188350,2014,Open,0,0,1,0,MODIS
186166,2014,Open,0,0,1,0,MODIS
186075,2014,Open,0,0,1,0,MODIS
185501,2014,Urban,0,1,0,0,MODIS
185053,2014,Open,0,0,1,0,MODIS
185052,2014,Open,0,0,1,0,MODIS
185051,2014,Open,0,0,1,0,MODIS
184552,2014,Open,0,0,1,0,MODIS
184550,2014,Open,0,0,1,0,MODIS
184548,2014,Open,0,0,1,0,MODIS
184063,2014,Open,0,0,1,0,MODIS
183422,2014,Open,0,0,1,0,MODIS
183421,2014,Open,0,0,1,0,MODIS
183243,2014,Open,0,0,1,0,MODIS
183204,2014,Open,0,0,1,0,MODIS
183203,2014,Open,0,0,1,0,MODIS
183202,2014,Open,0,0,1,0,MODIS
183201,2014,Open,0,0,1,0,MODIS
183200,2014,Open,0,0,1,0,MODIS
183199,2014,Open,0,0,1,0,MODIS
183197,2014,Open,0,0,1,0,MODIS
183196,2014,Open,0,0,1,0,MODIS
182227,2014,Open,0,0,1,0,MODIS
182226,2014,Open,0,0,1,0,MODIS
181235,2014,Open,0,0,1,0,MODIS
180025,2014,Open,0.2051282051282051,0,0.7948717948717949,0,MODIS
179749,2014,Open,0,0,1,0,MODIS
179737,2014,Open,0,0,1,0,MODIS
179551,2014,Forest,1,0,0,0,MODIS
178996,2014,Open,0,0,1,0,MODIS
178862,2014,Open,0.083870968,0,0.9161290322580644,0,MODIS
178572,2014,Forest,1,0,0,0,MODIS
178353,2014,Forest,0.8064516129032259,0,0.1935483870967742,0,MODIS
177692,2014,Open,0,0,1,0,MODIS
177691,2014,Open,0,0,1,0,MODIS
177654,2014,Open,0,0,1,0,MODIS
177408,2014,Open,0,0,1,0,MODIS
177406,2014,Open,0,0,1,0,MODIS
176835,2014,Open,0,0,1,0,MODIS
176827,2014,Open,0,0,1,0,MODIS
176773,2014,Open,0,0,1,0,MODIS
176772,2014,Open,0,0,1,0,MODIS
176771,2014,Open,0,0,1,0,MODIS
176769,2014,Open,0,0,1,0,MODIS
176768,2014,Open,0,0,1,0,MODIS
176765,2014,Open,0,0,1,0,MODIS
176213,2014,Forest,1,0,0,0,MODIS
176212,2014,Forest,1,0,0,0,MODIS
176124,2014,Open,0,0,1,0,MODIS
175672,2014,Urban,0,1,0,0,MODIS
175670,2014,Urban,0,1,0,0,MODIS
174607,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
174606,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
172572,2014,Forest,1,0,0,0,MODIS
172565,2014,Open,0,0,1,0,MODIS
172170,2014,Open,0,0,1,0,MODIS
172139,2014,Open,0,0,1,0,MODIS
172134,2014,Open,0,0,1,0,MODIS
172126,2014,Open,0,0,1,0,MODIS
172112,2014,Open,0,0,1,0,MODIS
171608,2014,Forest,1,0,0,0,MODIS
171463,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
171462,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
171385,2014,Open,0,0,1,0,MODIS
171379,2014,Open,0,0,1,0,MODIS
171363,2014,Open,0,0,1,0,MODIS
171362,2014,Open,0,0,1,0,MODIS
171359,2014,Urban,0,1,0,0,MODIS
171357,2014,Open,0,0,1,0,MODIS
171355,2014,Open,0,0,1,0,MODIS
171354,2014,Open,0,0,1,0,MODIS
171353,2014,Open,0,0,1,0,MODIS
171348,2014,Open,0,0,1,0,MODIS
171321,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171320,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171319,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171318,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171316,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171315,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171311,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171257,2014,Forest,0.923076923,0,0.076923077,0,MODIS
171256,2014,Forest,0.923076923,0,0.076923077,0,MODIS
171175,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171173,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171171,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171160,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171159,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171158,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
171151,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170909,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170779,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170778,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170748,2014,Forest,1,0,0,0,MODIS
170654,2014,Forest,0.9032258064516128,0,0.096774194,0,MODIS
170640,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170639,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170637,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170629,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170627,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170626,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170624,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170617,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170614,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170612,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170603,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170601,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170516,2014,Open,0,0,1,0,MODIS
170507,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170506,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170505,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170504,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170503,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170500,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170499,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170460,2014,Urban,0,1,0,0,MODIS
170425,2014,Open,0,0,1,0,MODIS
170414,2014,Forest,1,0,0,0,MODIS
170412,2014,Urban,0,1,0,0,MODIS
170411,2014,Urban,0,1,0,0,MODIS
170398,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170396,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170391,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170389,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170385,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170376,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170375,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170367,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170366,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170362,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170361,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170360,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170356,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170353,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170352,2014,Urban,0,0.864516129,0.1354838709677419,0,MODIS
170341,2014,Open,0,0,1,0,MODIS
170336,2014,Open,0,0,1,0,MODIS
170321,2014,Open,0,0,1,0,MODIS
170315,2014,Open,0,0,1,0,MODIS
170314,2014,Open,0,0,1,0,MODIS
170313,2014,Open,0,0,1,0,MODIS
170311,2014,Urban,0,1,0,0,MODIS
170174,2014,Open,0.064102564,0,0.935897436,0,MODIS
170010,2014,Forest,1,0,0,0,MODIS
169962,2014,Forest,0.9743589743589742,0,0.025641026,0,MODIS
169922,2014,Open,0,0,1,0,MODIS
169871,2014,Urban,0,1,0,0,MODIS
169870,2014,Urban,0,1,0,0,MODIS
169869,2014,Urban,0,1,0,0,MODIS
169830,2014,Urban,0,1,0,0,MODIS
169800,2014,Forest,1,0,0,0,MODIS
169778,2014,Forest,1,0,0,0,MODIS
169737,2014,Forest,1,0,0,0,MODIS
169599,2014,Forest,1,0,0,0,MODIS
169587,2014,Urban,0,1,0,0,MODIS
169583,2014,Urban,0,1,0,0,MODIS
169580,2014,Urban,0,1,0,0,MODIS
169543,2014,Urban,0,1,0,0,MODIS
169319,2014,Forest,1,0,0,0,MODIS
169318,2014,Forest,1,0,0,0,MODIS
169309,2014,Open,0.064102564,0,0.935897436,0,MODIS
169306,2014,Forest,0.935897436,0,0.064102564,0,MODIS
169068,2014,Forest,1,0,0,0,MODIS
169067,2014,Forest,1,0,0,0,MODIS
168924,2014,Open,0,0,1,0,MODIS
168923,2014,Open,0,0,1,0,MODIS
168922,2014,Open,0,0,1,0,MODIS
168921,2014,Open,0,0,1,0,MODIS
168864,2014,Forest,1,0,0,0,MODIS
168652,2014,Open,0,0,1,0,MODIS
168645,2014,Open,0,0,1,0,MODIS
168644,2014,Open,0,0,1,0,MODIS
168445,2014,Forest,1,0,0,0,MODIS
168442,2014,Forest,1,0,0,0,MODIS
168440,2014,Open,0,0,1,0,MODIS
168437,2014,Open,0,0,1,0,MODIS
168435,2014,Forest,1,0,0,0,MODIS
168434,2014,Forest,1,0,0,0,MODIS
168432,2014,Forest,1,0,0,0,MODIS
168431,2014,Open,0,0,1,0,MODIS
168430,2014,Open,0,0,1,0,MODIS
168428,2014,Forest,1,0,0,0,MODIS
168427,2014,Forest,0.923076923,0,0.076923077,0,MODIS
168426,2014,Forest,1,0,0,0,MODIS
168425,2014,Forest,1,0,0,0,MODIS
168424,2014,Forest,1,0,0,0,MODIS
168423,2014,Forest,1,0,0,0,MODIS
168422,2014,Forest,1,0,0,0,MODIS
168421,2014,Forest,1,0,0,0,MODIS
168420,2014,Open,0,0,1,0,MODIS
168419,2014,Forest,1,0,0,0,MODIS
168418,2014,Forest,1,0,0,0,MODIS
168417,2014,Urban,0,1,0,0,MODIS
168416,2014,Forest,0.7548387096774193,0,0.2451612903225806,0,MODIS
168345,2014,Forest,0.7115384615384615,0,0.2884615384615384,0,MODIS
168314,2014,Forest,1,0,0,0,MODIS
168307,2014,Open,0,0,1,0,MODIS
168302,2014,Open,0,0,1,0,MODIS
168248,2014,Forest,0.896774194,0,0.1032258064516129,0,MODIS
168102,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
167851,2014,Forest,1,0,0,0,MODIS
167816,2014,Forest,1,0,0,0,MODIS
167814,2014,Forest,1,0,0,0,MODIS
167706,2014,Open,0,0,1,0,MODIS
167689,2014,Open,0,0,1,0,MODIS
167681,2014,Open,0,0,1,0,MODIS
167161,2014,Open,0,0,1,0,MODIS
166945,2014,Forest,1,0,0,0,MODIS
166944,2014,Forest,1,0,0,0,MODIS
166941,2014,Forest,1,0,0,0,MODIS
166940,2014,Forest,1,0,0,0,MODIS
166937,2014,Forest,1,0,0,0,MODIS
166933,2014,Urban,0,1,0,0,MODIS
166931,2014,Urban,0,1,0,0,MODIS
165878,2014,Forest,1,0,0,0,MODIS
165743,2014,Urban,0,1,0,0,MODIS
165665,2014,Urban,0,1,0,0,MODIS
165647,2014,Open,0,0,1,0,MODIS
165646,2014,Open,0,0,1,0,MODIS
165645,2014,Open,0,0,1,0,MODIS
165641,2014,Open,0,0,1,0,MODIS
165498,2014,Open,0,0,1,0,MODIS
165496,2014,Open,0,0,1,0,MODIS
165198,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
165075,2014,Open,0,0,1,0,MODIS
164929,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
164913,2014,Forest,0.9161290322580644,0,0.083870968,0,MODIS
163758,2014,Open,0,0,1,0,MODIS
163756,2014,Open,0,0,1,0,MODIS
163163,2014,Open,0.1730769230769231,0,0.826923077,0,MODIS
163162,2014,Open,0.1730769230769231,0,0.826923077,0,MODIS
162222,2014,Urban,0,1,0,0,MODIS
162220,2014,Urban,0,1,0,0,MODIS
1049551,2015,Open,0,0,1,0,MODIS
926978,2015,Open,0.2628205128205128,0,0.7371794871794871,0,MODIS
402253,2015,Urban,0,1,0,0,MODIS
402252,2015,Urban,0,1,0,0,MODIS
402251,2015,Urban,0,1,0,0,MODIS
356367,2015,Open,0,0,1,0,MODIS
351440,2015,Urban,0,1,0,0,MODIS
351439,2015,Urban,0,1,0,0,MODIS
348078,2015,Open,0.025806452,0,0.9741935483870968,0,MODIS
304755,2015,Urban,0,1,0,0,MODIS
304754,2015,Urban,0,1,0,0,MODIS
304752,2015,Open,0,0,1,0,MODIS
304747,2015,Open,0.082802548,0,0.9171974522292992,0,MODIS
304746,2015,Open,0.082802548,0,0.9171974522292992,0,MODIS
304745,2015,Open,0.082802548,0,0.9171974522292992,0,MODIS
303440,2015,Forest,0.9935483870967742,0,0.006451613,0,MODIS
303437,2015,Forest,1,0,0,0,MODIS
303436,2015,Forest,0.9745222929936304,0,0.025477707,0,MODIS
303422,2015,Open,0,0,1,0,MODIS
303395,2015,Urban,0,1,0,0,MODIS
303324,2015,Urban,0,1,0,0,MODIS
294695,2015,Open,0,0,1,0,MODIS
263953,2015,Open,0,0,1,0,MODIS
247469,2015,Open,0,0,1,0,MODIS
244395,2015,Open,0,0,1,0,MODIS
244394,2015,Open,0,0,1,0,MODIS
240801,2015,Open,0,0,1,0,MODIS
240468,2015,Open,0,0,1,0,MODIS
237253,2015,Open,0,0,1,0,MODIS
236542,2015,Open,0,0,1,0,MODIS
236520,2015,Open,0,0,1,0,MODIS
235722,2015,Open,0,0,1,0,MODIS
234254,2015,Open,0,0,1,0,MODIS
234250,2015,Open,0,0,1,0,MODIS
234248,2015,Open,0,0,1,0,MODIS
233398,2015,Open,0,0,1,0,MODIS
218147,2015,Open,0,0,1,0,MODIS
215805,2015,Open,0,0,1,0,MODIS
214637,2015,Urban,0,1,0,0,MODIS
214464,2015,Open,0,0,1,0,MODIS
212916,2015,Open,0,0,1,0,MODIS
212210,2015,Open,0,0,1,0,MODIS
212209,2015,Open,0,0,1,0,MODIS
212024,2015,Open,0,0,1,0,MODIS
211493,2015,Open,0,0,1,0,MODIS
211492,2015,Open,0,0,1,0,MODIS
210938,2015,Open,0,0,1,0,MODIS
922040,2015,Urban,0,1,0,0,MODIS
922039,2015,Urban,0,1,0,0,MODIS
922037,2015,Urban,0,1,0,0,MODIS
860320,2015,Forest,1,0,0,0,MODIS
435001,2015,Open,0,0,1,0,MODIS
384708,2015,Open,0,0,1,0,MODIS
356366,2015,Open,0,0,1,0,MODIS
351442,2015,Urban,0,1,0,0,MODIS
347320,2015,Open,0,0,1,0,MODIS
300953,2015,Open,0,0,1,0,MODIS
298913,2015,Urban,0,1,0,0,MODIS
298050,2015,Forest,0.7115384615384615,0,0.2884615384615384,0,MODIS
298049,2015,Forest,0.7115384615384615,0,0.2884615384615384,0,MODIS
297394,2015,Open,0,0,1,0,MODIS
297392,2015,Open,0,0,1,0,MODIS
297386,2015,Open,0,0,1,0,MODIS
297379,2015,Forest,1,0,0,0,MODIS
294691,2015,Open,0,0,1,0,MODIS
294306,2015,Open,0,0,1,0,MODIS
293929,2015,Open,0,0,1,0,MODIS
293871,2015,Open,0,0,1,0,MODIS
293445,2015,Urban,0,0.9935483870967742,0.006451613,0,MODIS
291939,2015,Open,0,0,1,0,MODIS
291589,2015,Open,0,0,1,0,MODIS
291588,2015,Open,0,0,1,0,MODIS
291587,2015,Open,0,0,1,0,MODIS
291585,2015,Open,0,0,1,0,MODIS
291579,2015,Open,0,0,1,0,MODIS
289499,2015,Open,0,0,1,0,MODIS
289497,2015,Open,0,0,1,0,MODIS
289134,2015,Urban,0,0.7948717948717948,0.2051282051282051,0,MODIS
288758,2015,Open,0,0.077419355,0.9225806451612902,0,MODIS
288735,2015,Urban,0,1,0,0,MODIS
288734,2015,Urban,0,1,0,0,MODIS
288733,2015,Urban,0,1,0,0,MODIS
288731,2015,Urban,0,1,0,0,MODIS
288610,2015,Open,0,0,1,0,MODIS
288410,2015,Open,0,0,1,0,MODIS
287938,2015,Urban,0,0.9935483870967742,0.006451613,0,MODIS
286788,2015,Open,0,0,1,0,MODIS
286781,2015,Open,0,0,1,0,MODIS
286780,2015,Open,0,0,1,0,MODIS
286779,2015,Open,0,0,1,0,MODIS
286778,2015,Open,0,0,1,0,MODIS
286777,2015,Open,0,0,1,0,MODIS
286775,2015,Open,0,0,1,0,MODIS
286774,2015,Open,0,0,1,0,MODIS
286771,2015,Open,0,0,1,0,MODIS
286770,2015,Open,0,0,1,0,MODIS
284520,2015,Forest,1,0,0,0,MODIS
283466,2015,Urban,0,0.9554140127388536,0.044585987,0,MODIS
283438,2015,Urban,0,0.9554140127388536,0.044585987,0,MODIS
283211,2015,Urban,0,0.9554140127388536,0.044585987,0,MODIS
283210,2015,Urban,0,0.9554140127388536,0.044585987,0,MODIS
282961,2015,Urban,0,1,0,0,MODIS
278559,2015,Open,0,0,1,0,MODIS
278053,2015,Urban,0,0.9554140127388536,0.044585987,0,MODIS
278052,2015,Urban,0,0.9554140127388536,0.044585987,0,MODIS
274764,2015,Open,0,0,1,0,MODIS
270450,2015,Open,0,0,1,0,MODIS
269612,2015,Open,0,0,1,0,MODIS
268857,2015,Urban,0,1,0,0,MODIS
268238,2015,Open,0,0,1,0,MODIS
264209,2015,Urban,0,1,0,0,MODIS
264192,2015,Open,0,0,1,0,MODIS
264191,2015,Open,0,0,1,0,MODIS
263852,2015,Urban,0,1,0,0,MODIS
263705,2015,Open,0,0,1,0,MODIS
263575,2015,Urban,0,1,0,0,MODIS
263573,2015,Urban,0,1,0,0,MODIS
263367,2015,Urban,0,1,0,0,MODIS
256964,2015,Urban,0,1,0,0,MODIS
255421,2015,Urban,0,1,0,0,MODIS
255420,2015,Urban,0,1,0,0,MODIS
254317,2015,Open,0,0.019480519,0.9805194805194803,0,MODIS
254315,2015,Open,0,0,1,0,MODIS
254314,2015,Open,0,0.019480519,0.9805194805194803,0,MODIS
254308,2015,Open,0,0.019480519,0.9805194805194803,0,MODIS
253618,2015,Open,0.2756410256410256,0,0.7243589743589742,0,MODIS
253287,2015,Open,0,0,1,0,MODIS
247883,2015,Urban,0,1,0,0,MODIS
247555,2015,Urban,0,0.9683544303797468,0.03164557,0,MODIS
247553,2015,Urban,0,0.9683544303797468,0.03164557,0,MODIS
246759,2015,Open,0,0,1,0,MODIS
246316,2015,Forest,1,0,0,0,MODIS
245839,2015,Urban,0,1,0,0,MODIS
245752,2015,Open,0,0,1,0,MODIS
244687,2015,Open,0,0,1,0,MODIS
243871,2015,Open,0,0,1,0,MODIS
240802,2015,Open,0,0,1,0,MODIS
240793,2015,Open,0,0,1,0,MODIS
240121,2015,Open,0,0,1,0,MODIS
239720,2015,Open,0,0,1,0,MODIS
239610,2015,Open,0,0,1,0,MODIS
239604,2015,Open,0,0,1,0,MODIS
239603,2015,Open,0,0,1,0,MODIS
239601,2015,Open,0,0,1,0,MODIS
239599,2015,Open,0,0,1,0,MODIS
237316,2015,Open,0,0,1,0,MODIS
237315,2015,Open,0,0,1,0,MODIS
237314,2015,Open,0,0,1,0,MODIS
237312,2015,Open,0,0,1,0,MODIS
237311,2015,Open,0,0,1,0,MODIS
237310,2015,Open,0,0,1,0,MODIS
237250,2015,Open,0,0,1,0,MODIS
236968,2015,Open,0,0,1,0,MODIS
236889,2015,Open,0,0,1,0,MODIS
236602,2015,Urban,0,1,0,0,MODIS
236601,2015,Urban,0,1,0,0,MODIS
236511,2015,Open,0,0,1,0,MODIS
236510,2015,Open,0,0,1,0,MODIS
236509,2015,Open,0,0,1,0,MODIS
235214,2015,Forest,0.8525641025641025,0,0.1474358974358974,0,MODIS
235172,2015,Open,0,0,1,0,MODIS
235098,2015,Forest,1,0,0,0,MODIS
234903,2015,Forest,0.9032258064516128,0,0.096774194,0,MODIS
234555,2015,Urban,0,1,0,0,MODIS
233608,2015,Open,0,0,1,0,MODIS
233509,2015,Urban,0,1,0,0,MODIS
233497,2015,Open,0,0,1,0,MODIS
233184,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
233183,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
233179,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
233178,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
233177,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
232828,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
232819,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
227393,2015,Urban,0,1,0,0,MODIS
225389,2015,Forest,1,0,0,0,MODIS
218789,2015,Open,0,0,1,0,MODIS
218150,2015,Open,0,0.038709677,0.9612903225806452,0,MODIS
218149,2015,Open,0,0.038709677,0.9612903225806452,0,MODIS
218148,2015,Open,0,0.038709677,0.9612903225806452,0,MODIS
218105,2015,Forest,1,0,0,0,MODIS
218103,2015,Forest,1,0,0,0,MODIS
218102,2015,Forest,1,0,0,0,MODIS
218101,2015,Forest,1,0,0,0,MODIS
217687,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
217683,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
217679,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
217678,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
217677,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
217676,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
217675,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
217652,2015,Forest,1,0,0,0,MODIS
217651,2015,Forest,1,0,0,0,MODIS
217650,2015,Forest,1,0,0,0,MODIS
217648,2015,Forest,1,0,0,0,MODIS
217647,2015,Forest,1,0,0,0,MODIS
217472,2015,Forest,1,0,0,0,MODIS
217471,2015,Forest,1,0,0,0,MODIS
217469,2015,Forest,1,0,0,0,MODIS
217468,2015,Forest,1,0,0,0,MODIS
217418,2015,Open,0,0,1,0,MODIS
216369,2015,Forest,1,0,0,0,MODIS
216367,2015,Forest,1,0,0,0,MODIS
216203,2015,Open,0,0,1,0,MODIS
216170,2015,Open,0,0,1,0,MODIS
215985,2015,Urban,0,1,0,0,MODIS
215747,2015,Open,0.1210191082802547,0,0.8789808917197452,0,MODIS
215746,2015,Forest,0.7579617834394904,0,0.2420382165605095,0,MODIS
215451,2015,Forest,0.7770700636942675,0,0.2229299363057325,0,MODIS
215366,2015,Forest,1,0,0,0,MODIS
215364,2015,Forest,0.9805194805194806,0,0.019480519,0,MODIS
215363,2015,Forest,0.7483870967741936,0,0.2516129032258065,0,MODIS
214670,2015,Forest,0.7133757961783438,0,0.2866242038216559,0,MODIS
214652,2015,Open,0,0.1677419354838709,0.8322580645161289,0,MODIS
214636,2015,Urban,0,1,0,0,MODIS
214406,2015,Urban,0,1,0,0,MODIS
214397,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214396,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214394,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214393,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214392,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214380,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214379,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214378,2015,Urban,0,0.864516129,0.1354838709677419,0,MODIS
214313,2015,Open,0,0,1,0,MODIS
214098,2015,Urban,0,0.8653846153846153,0.1346153846153846,0,MODIS
213841,2015,Forest,1,0,0,0,MODIS
213826,2015,Forest,1,0,0,0,MODIS
213553,2015,Urban,0,1,0,0,MODIS
213550,2015,Urban,0,1,0,0,MODIS
213203,2015,Urban,0,1,0,0,MODIS
213199,2015,Urban,0,1,0,0,MODIS
213091,2015,Open,0,0,1,0,MODIS
212886,2015,Open,0,0,1,0,MODIS
212799,2015,Open,0,0,1,0,MODIS
212798,2015,Open,0,0,1,0,MODIS
212404,2015,Open,0,0,1,0,MODIS
212215,2015,Open,0,0,1,0,MODIS
212214,2015,Open,0,0,1,0,MODIS
212213,2015,Open,0,0,1,0,MODIS
212212,2015,Open,0,0,1,0,MODIS
212211,2015,Open,0,0,1,0,MODIS
212208,2015,Open,0,0,1,0,MODIS
211491,2015,Open,0,0,1,0,MODIS
211479,2015,Forest,1,0,0,0,MODIS
211423,2015,Forest,1,0,0,0,MODIS
211411,2015,Open,0,0,1,0,MODIS
211406,2015,Open,0,0,1,0,MODIS
211401,2015,Open,0,0,1,0,MODIS
210257,2015,Urban,0,0.7290322580645161,0.2709677419354839,0,MODIS
210254,2015,Urban,0,0.7290322580645161,0.2709677419354839,0,MODIS
210253,2015,Urban,0,0.7290322580645161,0.2709677419354839,0,MODIS
210238,2015,Urban,0,0.7290322580645161,0.2709677419354839,0,MODIS
210236,2015,Urban,0,0.7290322580645161,0.2709677419354839,0,MODIS
210234,2015,Urban,0,0.7290322580645161,0.2709677419354839,0,MODIS
209447,2015,Urban,0,0.7290322580645161,0.2709677419354839,0,MODIS
